id,canonical_name,property_type_std,district_normalized,district,cluster_area,address_road,lat,lng,status_std,room_count,entity_id,hongdae_zone,phone,license_date,property_type_raw,raw_status,raw_status_detail,raw_x,raw_y,source_priority,name_eng,floors_above,floors_below,building_area
3707,봉 백팩커스(Bong Backpackers),guesthouse,종로구,종로구,종로권,서울특별시 종로구 창경궁로 243-3 (명륜2가),37.583519,126.995956,closed,0.0,3539,,070-8966-0955,2014-08-29,외국인관광 도시민박업,취소/말소/만료/정지/중지,직권말소,199828.530201124,453468.553768826,seoul_open_data,,3.0,1.0,123.97
3708,더 프레젠트 게스트하우스(The Present Guesthouse),guesthouse,종로구,종로구,종로권,서울특별시 종로구 대학로14길 24 (혜화동),37.584392,126.999797,closed,3.0,3540,,,2014-09-15,외국인관광 도시민박업,폐업,폐업,200167.774746302,453565.429746178,seoul_open_data,,1.0,0.0,62.81
3709,루디아 공예 게스트하우스(Lydia craft Guesthouse),guesthouse,종로구,종로구,종로권,서울특별시 종로구 사직로9가길 25-6 (필운동),37.576938,126.965242,active,2.0,3541,,02-723-0847,2014-09-15,외국인관광 도시민박업,영업/정상,영업중,197115.319752377,452738.626474828,seoul_open_data,,1.0,0.0,52.96
3710,뿡갈로(BBUNGALOW),guesthouse,종로구,종로구,종로권,"서울특별시 종로구 경희궁길 47-1, 2층 (신문로2가)",37.573285,126.965776,closed,0.0,3542,,,2014-10-24,외국인관광 도시민박업,취소/말소/만료/정지/중지,직권말소,197162.370048856,452333.192103108,seoul_open_data,BBUNGALOW,2.0,1.0,76.2
3711,광화문게스트하우스 궁,guesthouse,종로구,종로구,종로권,"서울특별시 종로구 경희궁1길 27, 2.3층 (신문로2가)",37.572192,126.966625,closed,0.0,3543,,,2014-11-06,외국인관광 도시민박업,폐업,폐업,197237.306379738,452211.803556528,seoul_open_data,,3.0,0.0,139.8
3712,민들레(Mindele),guesthouse,종로구,종로구,종로권,"서울특별시 종로구 자하문로11길 21, 1층 (통인동)",37.579699,126.967099,closed,0.0,3544,,,2014-11-26,외국인관광 도시민박업,폐업,폐업,197279.4797179,453044.973178608,seoul_open_data,,3.0,1.0,126.0
3713,부엉이 게스트하우스(OWL Guesthouse),guesthouse,종로구,종로구,종로권,"서울특별시 종로구 종로65길 20-6, 202호 (숭인동)",37.575397,127.017258,active,0.0,3545,,,2014-12-10,외국인관광 도시민박업,영업/정상,영업중,201710.257260266,452567.221872784,seoul_open_data,,2.0,1.0,62.15
3714,봄 하우스(Pom House),guesthouse,종로구,종로구,종로권,"서울특별시 종로구 자하문로5가길 37, 2층 (체부동)",37.578687,126.967055,active,0.0,3546,,,2014-12-10,외국인관광 도시민박업,영업/정상,영업중,197275.536252969,452932.643485322,seoul_open_data,,2.0,1.0,148.25
3715,제이하우스(J House),guesthouse,종로구,종로구,종로권,"서울특별시 종로구 자하문로10길 28-4, 301호 (통의동)",37.579202,126.97012,closed,0.0,3547,,,2015-02-06,외국인관광 도시민박업,폐업,폐업,197546.315093193,452989.782896931,seoul_open_data,,6.0,0.0,80.08
3716,우 게스트하우스(Woo Guesthouse),guesthouse,종로구,종로구,종로권,"서울특별시 종로구 삼청로 22, 영정빌딩 4층, 5층 (사간동)",37.577955,126.976989,active,5.0,3548,,02-723-0230,2015-04-13,외국인관광 도시민박업,영업/정상,영업중,198153.04455191,452851.204245035,seoul_open_data,,5.0,1.0,223.86
3717,서촌 168 B&B(CHANG YEUN HO),guesthouse,종로구,종로구,종로권,"서울특별시 종로구 자하문로23길 6, 101호 (신교동)",37.583445,126.96701,active,2.0,3549,,,2015-05-06,외국인관광 도시민박업,영업/정상,영업중,197271.798453403,453460.837533614,seoul_open_data,,4.0,1.0,69.84
3718,88 게스트하우스(Eighty Eight Guest House),guesthouse,종로구,종로구,종로권,서울특별시 종로구 삼청로 75-9 (팔판동),37.582449,126.97833,closed,5.0,3550,,,2015-05-14,외국인관광 도시민박업,취소/말소/만료/정지/중지,직권말소,198271.586045501,453349.917055242,seoul_open_data,88(EIGHTY EIGHT) GUEST HOUSE,1.0,0.0,88.23
3719,게스트하우스 더 김스(Guesthouse The Kims),guesthouse,종로구,종로구,종로권,서울특별시 종로구 백석동1길 13 (부암동),37.595125,126.965827,active,2.0,3551,,02-396-7425,2015-05-28,외국인관광 도시민박업,영업/정상,영업중,197167.748744408,454757.185160623,seoul_open_data,,3.0,0.0,217.82
3720,게스트 제이 하우스(Guest J House),guesthouse,종로구,종로구,종로권,서울특별시 종로구 창경궁로35길 42-10 (혜화동),37.58788,127.00037,closed,0.0,3552,,,2015-06-03,외국인관광 도시민박업,폐업,폐업,200218.337746479,453952.565342483,seoul_open_data,,2.0,1.0,217.88
3721,한스하우스(Hans house),guesthouse,종로구,종로구,종로권,서울특별시 종로구 자하문로1다길 20 (체부동),37.577465,126.967569,active,0.0,3553,,,2015-07-24,외국인관광 도시민박업,영업/정상,영업중,197320.910878107,452797.017181278,seoul_open_data,,2.0,1.0,150.87
3722,프랜드인서울(Friend in Seoul),guesthouse,종로구,종로구,종로권,"서울특별시 종로구 자하문로7길 28-5, 1층 (통인동)",37.579118,126.967906,active,0.0,3554,,,2015-08-25,외국인관광 도시민박업,영업/정상,영업중,197350.739027428,452980.480770343,seoul_open_data,,1.0,0.0,
3723,물댄동산(A well watered garden),guesthouse,종로구,종로구,종로권,"서울특별시 종로구 평창25길 27, 1층 (평창동)",37.611032,126.969607,closed,3.0,3555,,,2015-09-09,외국인관광 도시민박업,폐업,폐업,197502.100704042,456522.63622874,seoul_open_data,,1.0,0.0,
3724,청춘스테이,guesthouse,종로구,종로구,종로권,서울특별시 종로구 자하문로1가길 15 (체부동),37.577226,126.968983,closed,0.0,3556,,070-5017-7661,2015-10-23,외국인관광 도시민박업,폐업,폐업,197445.788928331,452770.443452711,seoul_open_data,,1.0,0.0,66.11
3725,게스트하우스 필운,guesthouse,종로구,종로구,종로권,서울특별시 종로구 사직로9가길 5-13 (필운동),37.576949,126.965442,active,0.0,3557,,,2015-10-23,외국인관광 도시민박업,영업/정상,영업중,197132.970387522,452739.788650154,seoul_open_data,Guest House PILUNE,0.0,0.0,198.67
3726,진호하우스,guesthouse,종로구,종로구,종로권,"서울특별시 종로구 창덕궁4길 13, 101호 (원서동, 조은주택)",37.582053,126.985971,closed,0.0,3558,,,2015-10-28,외국인관광 도시민박업,폐업,폐업,198946.556230089,453305.902075499,seoul_open_data,JINHO'S HOUSE,1.0,0.0,59.84
3727,Serene,guesthouse,종로구,종로구,종로권,서울특별시 종로구 율곡로6길 26-14 (운니동),37.576219,126.985957,closed,0.0,3559,,,2015-12-07,외국인관광 도시민박업,폐업,폐업,198945.230725939,452658.337690623,seoul_open_data,Serene,0.0,0.0,56.2
3728,케이게스트하우즈,guesthouse,종로구,종로구,종로권,"서울특별시 종로구 종로48길 32-1 (창신동, 주1)",37.571168,127.009393,active,0.0,3560,,,2016-01-08,외국인관광 도시민박업,영업/정상,영업중,201015.528639857,452097.771294333,seoul_open_data,K-Guest haus,0.0,0.0,
3729,까사데아람,guesthouse,종로구,종로구,종로권,"서울특별시 종로구 경희궁2길 5-3, 104호 (내수동, 경희궁빌)",37.572954,126.967664,closed,0.0,3561,,,2016-01-08,외국인관광 도시민박업,폐업,폐업,197329.153193762,452296.391590981,seoul_open_data,,1.0,0.0,90.68
3730,파인그로브,guesthouse,종로구,종로구,종로권,서울특별시 종로구 삼청로9길 26 (삼청동),37.587482,126.978495,closed,0.0,3562,,,2016-01-18,외국인관광 도시민박업,폐업,폐업,198286.259285522,453908.5798446,seoul_open_data,,0.0,0.0,124.89
3731,누하278,guesthouse,종로구,종로구,종로권,"서울특별시 종로구 필운대로3길 13-2 (누하동, 목조건물 28.17)",37.578311,126.965459,closed,0.0,3563,,,2016-01-18,외국인관광 도시민박업,폐업,폐업,197134.603512327,452891.020554969,seoul_open_data,,0.0,0.0,28.17
3732,조이하우스,guesthouse,종로구,종로구,종로권,"서울특별시 종로구 창경궁로 240-21, 201호 (명륜4가)",37.582009,126.996208,closed,0.0,3564,,,2016-03-07,외국인관광 도시민박업,폐업,폐업,199850.715875469,453300.98513345,seoul_open_data,Joy House,2.0,0.0,59.4
3733,와이게스트하우스,guesthouse,종로구,종로구,종로권,서울특별시 종로구 창덕궁3길 47-5 (원서동),37.582754,126.985496,closed,0.0,3565,,,2016-03-07,외국인관광 도시민박업,폐업,폐업,198904.584812516,453383.691001154,seoul_open_data,,0.0,0.0,49.66
3734,삼형제 게스트하우스,guesthouse,종로구,종로구,종로권,서울특별시 종로구 이화장1나길 28-1 (이화동),37.577487,127.004598,active,0.0,3566,,,2016-03-30,외국인관광 도시민박업,영업/정상,영업중,200591.89817981,452799.092188981,seoul_open_data,,2.0,0.0,39.66
3735,코비게스트하우스,guesthouse,종로구,종로구,종로권,서울특별시 종로구 종로53길 12-8 (창신동),37.573177,127.011246,active,0.0,3567,,,2016-04-14,외국인관광 도시민박업,영업/정상,영업중,201179.188774383,452320.73566303,seoul_open_data,Cobe Guesthouse,0.0,0.0,158.12
3736,트립홀릭,guesthouse,종로구,종로구,종로권,"서울특별시 종로구 혜화로12길 20-11, 101호 (혜화동)",37.589836,126.9977,closed,0.0,3568,,,2016-04-15,외국인관광 도시민박업,폐업,폐업,199982.577829569,454169.649909684,seoul_open_data,Tripholic,1.0,0.0,60.0
3737,서촌빌리지,guesthouse,종로구,종로구,종로권,"서울특별시 종로구 옥인2길 14-4, 202호 (누상동)",37.580259,126.963772,closed,0.0,3569,,,2016-05-17,외국인관광 도시민박업,폐업,폐업,196985.648085304,453107.240832074,seoul_open_data,Seochon Village,0.0,0.0,52.91
3738,숙이네 게스트,guesthouse,종로구,종로구,종로권,"서울특별시 종로구 동숭4라길 1 (동숭동, 동숭아트빌)",37.584098,127.002486,closed,0.0,3570,,,2016-05-23,외국인관광 도시민박업,폐업,폐업,200405.285284996,453532.814017577,seoul_open_data,Sook's Guest,0.0,0.0,74.45
3739,보눔 1957 한옥 앤 부티크,guesthouse,종로구,종로구,종로권,서울특별시 종로구 북촌로 53 (가회동),37.581788,126.98183,active,0.0,3571,,02-763-1957,2016-05-26,외국인관광 도시민박업,영업/정상,영업중,198580.733667314,453276.514323296,seoul_open_data,BONUM 1957 HANOK AND BOUTIQUE,1.0,0.0,221.17
3740,지유,guesthouse,종로구,종로구,종로권,"서울특별시 종로구 종로 347, 인동 2302호 (숭인동, 롯데캐슬천지인)",37.573852,127.013288,active,3.0,3572,,,2016-06-01,외국인관광 도시민박업,영업/정상,영업중,201359.53353905,452395.659064842,seoul_open_data,G.U,23.0,0.0,111.73
3741,에그하우스 동대문점,guesthouse,종로구,종로구,종로권,서울특별시 종로구 종로 305-3 (창신동),37.572257,127.008695,closed,7.0,3573,,,2016-08-22,외국인관광 도시민박업,폐업,폐업,200953.828986465,452218.574010911,seoul_open_data,EGGHOUSE DONGDAEMUN,0.0,0.0,219.94
3742,숲속의 궁전,guesthouse,종로구,종로구,종로권,"서울특별시 종로구 비봉4길 39, B동 201호 (구기동, 건덕빌라)",37.612956,126.954625,closed,3.0,3574,,,2016-09-09,외국인관광 도시민박업,폐업,폐업,196179.366597368,456736.653120123,seoul_open_data,PALACE IN THE WOODS,0.0,0.0,159.49
3743,가치,guesthouse,종로구,종로구,종로권,서울특별시 종로구 필운대로5다길 17 (누상동),37.579594,126.963251,active,1.0,3575,,,2016-09-28,외국인관광 도시민박업,영업/정상,영업중,196939.545438903,453033.495358612,seoul_open_data,GACHI,2.0,1.0,74.24
3744,로미네집,guesthouse,종로구,종로구,종로권,"서울특별시 종로구 지봉로8길 45, 2층 (숭인동)",37.576605,127.013276,closed,2.0,3576,,,2016-11-02,외국인관광 도시민박업,폐업,폐업,201358.435563212,452701.258091567,seoul_open_data,Romi house,2.0,1.0,133.46
3745,빛가람 비건 B&B(Bitgaram vegan b&b),guesthouse,종로구,종로구,종로권,"서울특별시 종로구 자하문로23길 22, 101호 (신교동, 해오름빌라)",37.583415,126.966206,closed,0.0,3577,,,2016-11-09,외국인관광 도시민박업,폐업,폐업,197200.771637969,453457.433675662,seoul_open_data,Yeinhouse,4.0,1.0,71.0
3746,WA 55,guesthouse,종로구,종로구,종로권,"서울특별시 종로구 율곡로8길 57-4, 3층 (와룡동)",37.574752,126.988437,closed,0.0,3578,,,2016-12-22,외국인관광 도시민박업,폐업,폐업,199164.229916495,452495.581433585,seoul_open_data,WA 55,4.0,1.0,64.31
3747,쥘리앵,guesthouse,종로구,종로구,종로권,서울특별시 종로구 삼청로2길 14 (소격동),37.580735,126.97811,active,0.0,3579,,,2017-01-06,외국인관광 도시민박업,영업/정상,영업중,198252.104644638,453159.701889268,seoul_open_data,Julien,2.0,1.0,143.14
3748,프렌즈게스트하우스,guesthouse,종로구,종로구,종로권,서울특별시 종로구 필운대로7길 11 (옥인동),37.581535,126.964822,closed,0.0,3580,,,2017-01-06,외국인관광 도시민박업,폐업,폐업,197078.412226833,453248.885298188,seoul_open_data,Friends' Guest House,1.0,0.0,36.36
3749,그루잠 게스트하우스,guesthouse,종로구,종로구,종로권,서울특별시 종로구 낙산성곽동길 10 (창신동),37.573387,127.006392,active,0.0,3581,,,2017-01-17,외국인관광 도시민박업,영업/정상,영업중,200750.401953516,452344.03778754,seoul_open_data,GRUZAM GUESTHOUSE,5.0,1.0,62.44
3750,킴스패밀리하우스,guesthouse,종로구,종로구,종로권,서울특별시 종로구 숭인동길 26-8 (숭인동),37.576178,127.019219,active,0.0,3582,,07042201863,2017-01-17,외국인관광 도시민박업,영업/정상,영업중,201883.405789399,452653.988219476,seoul_open_data,Kim's family house,1.0,0.0,50.55
3751,비엔비하우스 바우네,guesthouse,종로구,종로구,종로권,서울특별시 종로구 명륜10길 10-3 (명륜3가),37.590905,126.989398,closed,0.0,3583,,,2017-01-17,외국인관광 도시민박업,폐업,폐업,199249.312652338,454288.319284605,seoul_open_data,BAU-NE-B&B HOUSE,3.0,1.0,145.6
3752,궁 게스트하우스,guesthouse,종로구,종로구,종로권,"서울특별시 종로구 경희궁1길 27, 3,4층 (신문로2가)",37.572192,126.966625,closed,4.0,3584,,,2017-02-03,외국인관광 도시민박업,폐업,폐업,197237.306379738,452211.803556528,seoul_open_data,GOONG GUESTHOUSE,3.0,0.0,140.38
3753,콩집 게스트하우스,guesthouse,종로구,종로구,종로권,서울특별시 종로구 혜화로16길 28 (혜화동),37.590911,126.997657,active,0.0,3585,,,2017-02-03,외국인관광 도시민박업,영업/정상,영업중,199978.73552356,454289.006703775,seoul_open_data,KONGZIP GUESTHOUSE,2.0,0.0,145.46
3754,라비,guesthouse,종로구,종로구,종로권,"서울특별시 종로구 율곡로5길 20, 2층 (안국동)",37.577084,126.981962,closed,0.0,3586,,,2017-03-16,외국인관광 도시민박업,폐업,폐업,198592.271893129,452754.474653149,seoul_open_data,LAVIE,2.0,0.0,
3755,아뜰리에,guesthouse,종로구,종로구,종로권,"서울특별시 종로구 창경궁로 123-20, 202호 (인의동)",37.573681,126.993782,closed,2.0,3587,,,2017-04-03,외국인관광 도시민박업,폐업,폐업,199636.410863155,452376.667974027,seoul_open_data,ATELIER,3.0,1.0,83.16
3756,비원스테이,guesthouse,종로구,종로구,종로권,서울특별시 종로구 돈화문로11가길 77-8 (운니동),37.576012,126.986851,closed,0.0,3588,,,2017-04-14,외국인관광 도시민박업,폐업,폐업,199024.152638431,452635.408087245,seoul_open_data,BEEWON STAY,2.0,1.0,86.28
3757,조이하슬라,guesthouse,종로구,종로구,종로권,"서울특별시 종로구 자하문로45길 16, 1층 (홍지동)",37.598611,126.956358,active,0.0,3589,,,2017-04-21,외국인관광 도시민박업,영업/정상,영업중,196331.644730536,455144.370070834,seoul_open_data,JOYHASLA,1.0,0.0,73.94
3758,엠엠게스트하우스,guesthouse,종로구,종로구,종로권,"서울특별시 종로구 경희궁1길 32, 403호 (신문로2가, 신문로하우스)",37.572593,126.966383,active,0.0,3590,,,2017-05-02,외국인관광 도시민박업,영업/정상,영업중,197215.990057317,452256.378094949,seoul_open_data,MM GUESTHOUSE,1.0,0.0,47.73
3759,HS HOUSE,guesthouse,종로구,종로구,종로권,"서울특별시 종로구 경희궁1길 32, 303호 (신문로2가, 신문로하우스)",37.572593,126.966383,closed,0.0,3591,,,2017-05-15,외국인관광 도시민박업,폐업,폐업,197215.990057317,452256.378094949,seoul_open_data,HS HOUSE,1.0,0.0,47.73
3760,윤스테이,guesthouse,종로구,종로구,종로권,"서울특별시 종로구 사직로 103-9, 1층 (필운동)",37.57646,126.967175,active,0.0,3592,,,2017-05-31,외국인관광 도시민박업,영업/정상,영업중,197286.062903929,452685.538486476,seoul_open_data,YUNSTAY,2.0,1.0,57.87
3761,배화하우스,guesthouse,종로구,종로구,종로권,"서울특별시 종로구 필운대로1길 43-3, 202호 (필운동, 경희궁빌라)",37.577707,126.964025,active,0.0,3593,,,2017-06-14,외국인관광 도시민박업,영업/정상,영업중,197007.902340212,452823.995212982,seoul_open_data,BAEHWA HOUSE,3.0,0.0,41.02
3762,주성치가 올때까지,guesthouse,종로구,종로구,종로권,"서울특별시 종로구 필운대로1길 43-3, 301호 (필운동, 경희궁빌라)",37.577707,126.964025,active,0.0,3594,,,2017-06-15,외국인관광 도시민박업,영업/정상,영업중,197007.902340212,452823.995212982,seoul_open_data,UNTIL STEFHEN CHOW COMES,3.0,0.0,147.57
